일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2004/06/08","498000","2000","0.40","505000","507000","496000","413647","207498129050","72756644640000","146097680"
"2004/06/07","496000","15000","3.12","492000","497000","488500","566203","279497452000","72464449280000","146097680"
"2004/06/04","481000","7500","1.58","475000","481500","467000","679272","323002197760","70272984080000","146097680"
"2004/06/03","473500","-28500","-5.68","503000","507000","473500","1020033","498223910600","69177251480000","146097680"
"2004/06/02","502000","-13000","-2.52","510000","511000","499000","515988","259750632390","73341035360000","146097680"
"2004/06/01","515000","9000","1.78","508000","517000","506000","310043","158849876000","75240305200000","146097680"
"2004/05/31","506000","-14000","-2.69","517000","518000","499500","477512","241957172000","73925426080000","146097680"
"2004/05/28","520000","14000","2.77","516000","520000","510000","510303","263200085630","75970793600000","146097680"
"2004/05/27","506000","14000","2.85","511000","513000","505000","560753","285581857800","73925426080000","146097680"
"2004/05/25","492000","-19000","-3.72","502000","503000","491500","542560","268631573000","71880058560000","146097680"
"2004/05/24","511000","9000","1.79","514000","515000","506000","399931","204271577000","74655914480000","146097680"
"2004/05/21","502000","7500","1.52","499500","502000","493500","449980","224358880000","73341035360000","146097680"
"2004/05/20","494500","-5500","-1.10","496000","509000","487000","830837","413396997000","72245302760000","146097680"
"2004/05/19","500000","26500","5.60","479000","506000","478500","829377","409171448000","73048840000000","146097680"
"2004/05/18","473500","15500","3.38","450500","478000","448000","1087083","508429168000","69177251480000","146097680"
"2004/05/17","458000","-33500","-6.82","488000","492000","458000","1093093","513615692500","66912737440000","146097680"
"2004/05/14","491500","-15500","-3.06","511000","516000","485500","1077128","538204344000","73310999720000","149157680"
"2004/05/13","507000","-18000","-3.43","520000","525000","507000","772133","396015527900","75622943760000","149157680"
"2004/05/12","525000","24000","4.79","515000","530000","511000","905499","471877902210","78307782000000","149157680"
"2004/05/11","501000","-8000","-1.57","509000","516000","499000","1053296","533309233814","74727997680000","149157680"
"2004/05/10","509000","-31000","-5.74","530000","534000","492000","1015597","522497901530","75921259120000","149157680"
"2004/05/07","540000","12000","2.27","525000","540000","518000","914973","487024959280","80545147200000","149157680"
"2004/05/06","528000","-27000","-4.86","548000","550000","526000","1161899","623912248060","78755255040000","149157680"
"2004/05/04","555000","-1000","-0.18","556000","564000","550000","951100","529952918400","82782512400000","149157680"
"2004/05/03","556000","-1000","-0.18","557000","561000","546000","764935","422430385000","82931670080000","149157680"
"2004/04/30","557000","-19000","-3.30","560000","571000","549000","1382599","773336338130","83080827760000","149157680"
"2004/04/29","576000","-26000","-4.32","585000","590000","572000","1216802","706608745560","85914823680000","149157680"
"2004/04/28","602000","-16000","-2.59","618000","619000","601000","795390","486095136050","89792923360000","149157680"
"2004/04/27","618000","-8000","-1.28","626000","629000","615000","702086","437360467050","92179446240000","149157680"
"2004/04/26","626000","-11000","-1.73","637000","638000","626000","561874","355688144000","93372707680000","149157680"
"2004/04/23","637000","17000","2.74","625000","637000","622000","720217","453973926050","95013442160000","149157680"
"2004/04/22","620000","-5000","-0.80","625000","631000","617000","738484","462382175600","92477761600000","149157680"
"2004/04/21","625000","10000","1.63","613000","627000","608000","865964","534281259600","93223550000000","149157680"
"2004/04/20","615000","16000","2.67","607000","615000","599000","683283","415281629500","91731973200000","149157680"
"2004/04/19","599000","5000","0.84","595000","599000","591000","774293","460183681200","89345450320000","149157680"
"2004/04/16","594000","-21000","-3.41","610000","610000","592000","1106913","665725507350","88599661920000","149157680"
"2004/04/14","615000","-1000","-0.16","616000","616000","608000","804183","493625288800","91731973200000","149157680"
"2004/04/13","616000","6000","0.98","615000","622000","612000","605118","373850100480","91881130880000","149157680"
"2004/04/12","610000","15000","2.52","595000","614000","594000","435900","264757607400","90986184800000","149157680"
"2004/04/09","595000","-10000","-1.65","599000","600000","590000","321363","190877449000","88748819600000","149157680"
"2004/04/08","605000","5000","0.83","605000","605000","597000","428071","257741702550","90240396400000","149157680"
"2004/04/07","600000","5000","0.84","595000","607000","591000","544137","326491468789","89494608000000","149157680"
"2004/04/06","595000","30000","5.31","584000","595000","582000","833831","491986927830","88748819600000","149157680"
"2004/04/02","565000","-10000","-1.74","578000","579000","565000","410563","234747665000","84274089200000","149157680"
"2004/04/01","575000","3000","0.52","570000","575000","568000","395780","226168972500","85765666000000","149157680"
"2004/03/31","572000","12000","2.14","568000","572000","563000","597861","339640545720","85318192960000","149157680"
"2004/03/30","560000","5000","0.90","562000","565000","557000","402826","225897610000","83528300800000","149157680"
"2004/03/29","555000","10000","1.83","549000","561000","548000","491426","273776405780","82782512400000","149157680"
"2004/03/26","545000","10000","1.87","547000","554000","543000","854116","468062261520","81290935600000","149157680"
"2004/03/25","535000","-7000","-1.29","545000","547000","531000","468804","252638121000","79799358800000","149157680"
"2004/03/24","542000","1000","0.18","540000","545000","535000","420804","227357598000","80843462560000","149157680"
"2004/03/23","541000","-3000","-0.55","535000","544000","532000","382156","205493606000","80694304880000","149157680"
"2004/03/22","544000","-11000","-1.98","550000","554000","541000","400081","219090684000","81141777920000","149157680"
"2004/03/19","555000","11000","2.02","541000","555000","540000","341101","186866615000","82782512400000","149157680"
"2004/03/18","544000","-1000","-0.18","548000","548000","537000","440752","239077283030","81141777920000","149157680"
"2004/03/17","545000","17000","3.22","534000","547000","532000","423484","228508936000","81290935600000","149157680"
"2004/03/16","528000","3000","0.57","517000","528000","514000","394146","204941758000","78755255040000","149157680"
"2004/03/15","525000","1000","0.19","532000","533000","525000","364469","192739176000","78307782000000","149157680"
"2004/03/12","524000","-9000","-1.69","530000","533000","507000","921331","483124722000","78158624320000","149157680"
"2004/03/11","533000","2000","0.38","529000","541000","528000","922782","492361896000","79501043440000","149157680"
"2004/03/10","531000","-8000","-1.48","538000","542000","530000","452426","241754999000","79202728080000","149157680"
"2004/03/09","539000","-10000","-1.82","540000","545000","535000","353565","190913095000","80395989520000","149157680"
"2004/03/08","549000","-15000","-2.66","561000","563000","547000","404777","224496044580","81887566320000","149157680"
"2004/03/05","564000","-5000","-0.88","571000","571000","564000","428855","243604084600","84124931520000","149157680"
"2004/03/04","569000","15000","2.71","554000","569000","552000","428181","241751579000","84870719920000","149157680"
"2004/03/03","554000","0","0.00","555000","559000","552000","359226","199501908030","82633354720000","149157680"
"2004/03/02","554000","9000","1.65","555000","558000","549000","498670","276252598120","82633354720000","149157680"
"2004/02/27","545000","19000","3.61","520000","545000","520000","419377","224300666200","81290935600000","149157680"
"2004/02/26","526000","1000","0.19","527000","532000","523000","344548","181842443540","78456939680000","149157680"
"2004/02/25","525000","-6000","-1.13","528000","529000","522000","490896","257612625200","78307782000000","149157680"
"2004/02/24","531000","-16000","-2.93","540000","544000","529000","608511","326077171000","79202728080000","149157680"
"2004/02/23","547000","-2000","-0.36","545000","552000","539000","381737","207629859000","81589250960000","149157680"
"2004/02/20","549000","-6000","-1.08","547000","554000","544000","363375","199571997000","81887566320000","149157680"
"2004/02/19","555000","6000","1.09","551000","555000","545000","377718","207827982000","82782512400000","149157680"
"2004/02/18","549000","-11000","-1.96","563000","568000","549000","373082","207586361020","81887566320000","149157680"
"2004/02/17","560000","-3000","-0.53","561000","571000","556000","364409","205257170000","83528300800000","149157680"
"2004/02/16","563000","8000","1.44","555000","566000","551000","625017","350075521000","83975773840000","149157680"
"2004/02/13","555000","6000","1.09","545000","555000","542000","335215","184486239000","82782512400000","149157680"
"2004/02/12","549000","-5000","-0.90","560000","560000","546000","571000","315657805000","81887566320000","149157680"
"2004/02/11","554000","8000","1.47","550000","559000","548000","608784","337334696000","83824454720000","151307680"
"2004/02/10","546000","3000","0.55","547000","550000","538000","411416","224389056000","82613993280000","151307680"
"2004/02/09","543000","16000","3.04","536000","546000","535000","452758","245145986500","82159835664000","151307248"
"2004/02/06","527000","15000","2.93","516000","535000","514000","697507","366226839000","79738919696000","151307248"
"2004/02/05","512000","3000","0.59","505000","515000","503000","364986","186347092000","77469310976000","151307248"
"2004/02/04","509000","-8000","-1.55","514000","517000","509000","371285","190261815000","77015389232000","151307248"
"2004/02/03","517000","-13000","-2.45","515000","524000","514000","458660","237573395250","78225847216000","151307248"
"2004/02/02","530000","6000","1.15","524000","530000","520000","252921","133227883820","80133836010000","151195917"
"2004/01/30","524000","-9000","-1.69","533000","534000","521000","430378","226479480180","79226660508000","151195917"
